id,listing_url,name,neighbourhood,city,state,zipcode,latitude,longitude,host_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
11966297,https://www.airbnb.com/rooms/11966297,"2 Bed/ 2 Bath Condo, Boston MA",Dorchester,Boston,MA,02125,42.322452560912375,-71.05807981393903,Stacy,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0
6870485,https://www.airbnb.com/rooms/6870485,A cozy room close to Downtown Bosto,Dorchester,Boston,MA,02125,42.31873348916368,-71.0536316962313,Nathan,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",65.0,89.0,9.0,9.0,9.0,10.0,9.0,9.0
4216208,https://www.airbnb.com/rooms/4216208,2 bedroom close to public transit,Dorchester,Boston,MA,02124,42.28090262228508,-71.08174416670713,Laine & Nam,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",89.0,83.0,9.0,8.0,10.0,9.0,8.0,9.0
3052935,https://www.airbnb.com/rooms/3052935,Cozy room #3 at nice apt. in Boston,Dorchester,Boston,MA,02125,42.31868652211072,-71.05484340601839,Nathan,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",70.0,77.0,8.0,7.0,9.0,9.0,8.0,7.0
8886703,https://www.airbnb.com/rooms/8886703,2Beautiful Philadelphia Style Home!,Dorchester,Boston,MA,02124,42.282535052886175,-71.08625683097071,Natalie & Kwame,House,Private room,2,1.5,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",52.0,92.0,9.0,10.0,10.0,10.0,8.0,9.0
9685085,https://www.airbnb.com/rooms/9685085,Room with AirBed Near T!,Dorchester,Boston,MA,02124,42.28851073559047,-71.06963438614187,Marie,Apartment,Private room,1,1.0,1.0,1.0,Airbed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",38.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12343588,https://www.airbnb.com/rooms/12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor",Dorchester,Boston,MA,02122,42.29866324866309,-71.06087745921602,Mary,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",165.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0
3945704,https://www.airbnb.com/rooms/3945704,"Super quiet, minutes from Downtown!",Dorchester,Boston,MA,02125,42.32594687498614,-71.05921760667076,Jason,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",80.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
12657537,https://www.airbnb.com/rooms/12657537,A Very Large Room,Dorchester,Boston,MA,02125,42.32577477526832,-71.0580660029243,Agnieszka,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",135.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
13767907,https://www.airbnb.com/rooms/13767907,Clean Spacious 1 BR Near T Station,Dorchester,Boston,MA,02125,42.321242933979505,-71.04362264778388,Yizuo,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",60.0,73.0,8.0,7.0,9.0,9.0,8.0,8.0
9383459,https://www.airbnb.com/rooms/9383459,Urban 1850s farmhouse,Dorchester,Boston,MA,02125,42.314864810404906,-71.06565961173087,Eliza,House,Private room,3,1.5,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",35.0,94.0,9.0,9.0,10.0,10.0,8.0,10.0
14822087,https://www.airbnb.com/rooms/14822087,Best futon in town!,Dorchester,Boston,MA,02122,42.308437415898574,-71.06104740136117,Dennise,Bed & Breakfast,Shared room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}",44.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
13374617,https://www.airbnb.com/rooms/13374617,Private Bdr4 with Airbed,Dorchester,Boston,MA,02124,42.28272513213521,-71.07511891577971,Marie,Apartment,Private room,1,1.0,1.0,1.0,Airbed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",31.0,73.0,8.0,9.0,10.0,9.0,5.0,8.0
4527029,https://www.airbnb.com/rooms/4527029,"Umass,City, BECE, MGH, Longwood 16s",Dorchester,Boston,MA,02125,42.31226913622693,-71.0580059129187,Orchid,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",46.0,71.0,8.0,6.0,9.0,9.0,8.0,8.0
14093943,https://www.airbnb.com/rooms/14093943,Pied-a'-terre - near everything,Dorchester,Boston,MA,02124,42.2815595713565,-71.0628876657312,Theresa & Todd,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,40.0,4.0,6.0,8.0,8.0,8.0,4.0
7476936,https://www.airbnb.com/rooms/7476936,Harbor Point onthe Bay-UMass Boston,Dorchester,Boston,MA,02125,42.31676005359577,-71.04105590572186,Monther,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,93.0,8.0,8.0,10.0,10.0,8.0,9.0
1332786,https://www.airbnb.com/rooms/1332786,"Cozy Sunporch, Quick Downtown",Dorchester,Dorchester,MA,02125,42.309219082933396,-71.0456411637393,CarneyFamily,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",47.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4350898,https://www.airbnb.com/rooms/4350898,10 Minutes to Dowtown! Modern New Bedroom,Dorchester,Boston,MA,,42.32810031546463,-71.06174180737597,Kathryn,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0
14040282,https://www.airbnb.com/rooms/14040282,Spacious Bedroom at Family Home,Dorchester,Boston,MA,02124,42.29855670607365,-71.06806817217944,Thanh&Curt,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",96.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0
3953472,https://www.airbnb.com/rooms/3953472,2 Bedroom Condo near the Red Line ,Dorchester,Boston,MA,02122,42.291607952586695,-71.06134783914553,Nathan And Kathryn,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",144.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0
18711,https://www.airbnb.com/rooms/18711,The Dorset | 3BR 1BA | 1st Floor,Dorchester,Boston,MA,02125,42.323285711989264,-71.06210286717581,Lance,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",126.0,88.0,9.0,9.0,9.0,9.0,9.0,9.0
1544702,https://www.airbnb.com/rooms/1544702,Mary's Ocean View Metro Downtown,Dorchester,Dorchester,MA,02125,42.30944862067153,-71.04554951604072,CarneyFamily,House,Private room,3,2.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",77.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
315982,https://www.airbnb.com/rooms/315982,"Charming, Cozy 2 br Townhouse",Dorchester,Boston,MA,02122,42.2992898444257,-71.05996995396157,Hermina,Townhouse,Entire home/apt,6,1.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",165.0,87.0,9.0,9.0,9.0,9.0,8.0,9.0
561769,https://www.airbnb.com/rooms/561769,The Sky View | 2BR 1BA | 3rd Floor,Dorchester,Boston,MA,02125,42.3132399388275,-71.0624164733466,Lance,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",142.0,87.0,10.0,10.0,8.0,10.0,9.0,9.0
12344014,https://www.airbnb.com/rooms/12344014,Sun-Drenched Loft,Dorchester,Boston,MA,02125,42.31648144786054,-71.06502548202768,Kayt,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",175.0,87.0,9.0,9.0,10.0,10.0,7.0,9.0
7071883,https://www.airbnb.com/rooms/7071883,Spacious 2 bed w parking available,Dorchester,Boston,MA,02125,42.3113705235365,-71.05185431619402,Tania,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
4494419,https://www.airbnb.com/rooms/4494419,"Umass, city,MGH,BCEC,Longwood 16E",Dorchester,Boston,MA,02125,42.31317861727431,-71.05637455090607,Orchid,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",59.0,70.0,8.0,6.0,10.0,10.0,9.0,6.0
3166256,https://www.airbnb.com/rooms/3166256,Welcome to Shangri la,Dorchester,Boston,MA,02125,42.32598026010625,-71.06134195630334,Veronika,Bed & Breakfast,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",135.0,96.0,9.0,10.0,10.0,10.0,9.0,10.0
13242393,https://www.airbnb.com/rooms/13242393,Renovated House near Subway/Rail Everything New,Dorchester,Boston,MA,02121,42.304372794658335,-71.0719322604987,Huggy,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",39.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2871079,https://www.airbnb.com/rooms/2871079,Minutes to ocean or city,Dorchester,Boston,MA,02125,42.31945990560139,-71.0563987954141,Rob,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer}",250.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
13979354,https://www.airbnb.com/rooms/13979354,"Private Room #2, Free Parking!",Dorchester,Boston,MA,02119,42.320759146753694,-71.06861133782047,Christian,House,Private room,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",88.0,91.0,10.0,10.0,10.0,10.0,8.0,9.0
10268223,https://www.airbnb.com/rooms/10268223,Looking for sublet in January only,Dorchester,Boston,MA,02125,42.317921753619984,-71.05345527831022,Paul-Eirik,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Lock on Bedroom Door""}",60.0,90.0,10.0,10.0,10.0,9.0,10.0,10.0
3641545,https://www.airbnb.com/rooms/3641545,Special Circumstances Extra Room(s),Dorchester,Boston,MA,02125,42.308041989286,-71.04788234535555,CarneyFamily,House,Private room,3,2.0,1.0,3.0,Real Bed,{},68.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
839265,https://www.airbnb.com/rooms/839265,Private Room in Spacious Apartment2,Dorchester,Boston,MA,02121,42.29822350470986,-71.07621396071184,ToRena,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",56.0,89.0,9.0,9.0,10.0,9.0,7.0,9.0
232990,https://www.airbnb.com/rooms/232990,Comfort in Historic Melville Park 3,Dorchester,Boston,MA,02124,42.294804773108794,-71.0681388398284,Susan,House,Private room,3,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",79.0,93.0,9.0,10.0,10.0,10.0,9.0,9.0
1584362,https://www.airbnb.com/rooms/1584362,Grace's Harborview Fast T Downtown,Dorchester,Dorchester,MA,02125,42.31050175929706,-71.04811586364792,CarneyFamily,House,Private room,3,2.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",63.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
4503393,https://www.airbnb.com/rooms/4503393,"Umass, City, MGH, BCEC, Longwood 2E",Dorchester,Boston,MA,02125,42.31812609440498,-71.05451533252092,Orchid,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55.0,47.0,7.0,4.0,8.0,7.0,5.0,5.0
1821633,https://www.airbnb.com/rooms/1821633,Queen Size Four Poster Bed,Dorchester,Boston,MA,02125,42.309576646743885,-71.04792339859172,Bruce,Bed & Breakfast,Private room,2,2.5,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Heating}",100.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4934600,https://www.airbnb.com/rooms/4934600,Newly Renovated Studio,Dorchester,Boston,MA,02122,42.29536596549187,-71.05958006384482,Yonatan,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",150.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0
3394437,https://www.airbnb.com/rooms/3394437,Beautiful Single-Family Boston Home,Dorchester,Boston,MA,02125,42.313955247481694,-71.06142190679236,Meaghan,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",300.0,87.0,9.0,8.0,10.0,10.0,8.0,9.0
533114,https://www.airbnb.com/rooms/533114,The Sawyer | 2BR 2.5BA | 1st Floor,Dorchester,Boston,MA,02125,42.311671216278356,-71.06168214898854,Lance,Apartment,Entire home/apt,6,2.5,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",168.0,93.0,9.0,10.0,9.0,10.0,8.0,9.0
7367795,https://www.airbnb.com/rooms/7367795,3 men & a dog 1 room for rent,Dorchester,Boston,MA,02125,42.319120838826564,-71.0515832464688,Tim,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",150.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0
8523157,https://www.airbnb.com/rooms/8523157,Bright & Spacious Private Room,Dorchester,Boston,MA,02125,42.315073262101826,-71.06342635378083,Matthew And Nathan,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",79.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
12586305,https://www.airbnb.com/rooms/12586305,Lorna's garden,Dorchester,Boston,MA,02124,42.28174863211172,-71.08586808250138,Lorna,House,Private room,2,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",70.0,100.0,10.0,10.0,10.0,10.0,8.0,9.0
12175961,https://www.airbnb.com/rooms/12175961,Very Close 2 Red Line with AirBed!,Dorchester,Boston,MA,02124,42.28825021017635,-71.06667507203903,Marie,Apartment,Private room,1,1.0,1.0,1.0,Airbed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",35.0,80.0,8.0,6.0,10.0,10.0,4.0,6.0
6965516,https://www.airbnb.com/rooms/6965516,Comfortable Brownstone Home,Dorchester,Boston,MA,02124,42.289483063261095,-71.05939283130931,Joyce,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",73.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6655012,https://www.airbnb.com/rooms/6655012,Cookyee's Paradise,Dorchester,Boston,MA,02124,42.28373701341802,-71.08581155946561,Lorna,House,Private room,2,1.0,1.0,1.0,Airbed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",65.0,90.0,9.0,9.0,9.0,9.0,9.0,9.0
12126299,https://www.airbnb.com/rooms/12126299,"Sunny & Spacious 3 BR, Close to T",Dorchester,Boston,MA,02122,42.2953834517333,-71.0602789914378,Nate + Danielle,Apartment,Entire home/apt,6,2.5,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",275.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
5048406,https://www.airbnb.com/rooms/5048406,3rd floor room in Victorian House,Dorchester,Boston,MA,02125,42.31261081770296,-71.06709804398156,Yvonne,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78.0,96.0,10.0,10.0,10.0,10.0,8.0,10.0
3311675,https://www.airbnb.com/rooms/3311675,"Umass, Harvard, MGH,Longwood, 16D",Dorchester,"dorchester, boston ",MA,02125,42.311442085628684,-71.0576365688098,Orchid,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",52.0,73.0,6.0,5.0,9.0,7.0,7.0,8.0
